block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_402621,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,10_merged_3142140,3129700,
b_402618,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,10_merged_3142140,3129703,
b_402621,0,31,0,1,31 BRODY COMPLEX -  VIA GRAND RIVER,43708,10_merged_3142140,3129702,
b_401378,0,39,0,0,UNIVERSITY VILLAGE,43725,10_merged_3142140,3125288,
b_401378,0,39,0,0,UNIVERSITY VILLAGE,43725,10_merged_3142140,3125289,
b_401338,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123068,
b_401336,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123069,
b_401336,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123066,
b_401337,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123067,
b_401337,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123064,
b_401338,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123065,
b_401338,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123062,
a_400200,0,11,0,1,11 WAVERLY - DOWNTOWN,43534,1_merged_3142134,3103472,
b_401221,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118688,
b_401222,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118689,
b_401336,0,32_merged_3142127,0,1,32 CATA BUS STATION,43712,5_merged_3142147,3123060,
b_401375,0,39,0,1,CATA TRANSPORTATION CENTER,43726,16_merged_3142144,3125138,
b_401376,0,39,0,1,CATA TRANSPORTATION CENTER,43726,16_merged_3142144,3125139,
b_401222,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118680,
b_401221,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118681,
b_401375,0,39,0,1,CATA TRANSPORTATION CENTER,43726,16_merged_3142144,3125134,
b_401223,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118683,
b_401375,0,39,0,1,CATA TRANSPORTATION CENTER,43726,16_merged_3142144,3125132,
b_401222,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118685,
b_401375,0,39,0,1,CATA TRANSPORTATION CENTER,43726,16_merged_3142144,3125130,
b_401222,0,24,0,1,24 EAST LANSING/MSU,43697,20_merged_3142141,3118687,
b_400823,0,03,0,1,3 WILLOW - CAPITOL LOOP - DOWNTOWN,43629,18_merged_3142143,3112075,
b_400824,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112074,
b_400823,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112077,
b_400824,0,03,0,1,3 WILLOW - CAPITOL LOOP - DOWNTOWN,43629,18_merged_3142143,3112076,
b_400823,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112071,
b_400824,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112070,
b_400823,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112073,
b_400824,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112072,
b_400823,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112079,
b_400823,0,03,0,1,3 WILLOW - DOWNTOWN,43632,18_merged_3142143,3112078,
b_400901,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113304,
b_401216,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,3_merged_3142146,3118533,
b_400901,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113306,
b_400902,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113307,
b_400901,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113300,
b_400900,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113301,
b_400901,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113302,
b_400900,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113303,
b_401216,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,3_merged_3142146,3118538,
b_401216,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43696,3_merged_3142146,3118539,
b_400900,0,07,0,1,7 AURELIUS/DOWNTOWN,43648,9_merged_3142149,3113308,
b_401149,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117467,
b_401285,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120500,
b_401283,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120501,
b_401283,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120502,
b_401149,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117466,
b_401283,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120504,
b_401285,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120505,
b_401283,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120506,
b_401286,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120507,
b_401286,0,30,0,1,30 SOUTH CAMPUS - WILSON HALLS,43706,16_merged_3142144,3120508,
b_401149,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117461,
b_401150,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117460,
b_401749,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128074,
b_401748,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128075,
b_401747,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128076,
b_401746,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128077,
b_401749,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128070,
b_401150,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117463,
b_401747,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128072,
b_401746,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128073,
b_401150,0,20,0,0,20 SOUTH HARRISON - JOLLY - DUNCKEL,43688,18_merged_3142143,3117462,
b_401749,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128078,
b_401748,0,30,0,0,30 EAST CAMPUS,43705,9_merged_3142149,3128079,
b_401733,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127570,
b_401735,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127571,
b_401733,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127572,
b_401735,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127573,
b_401733,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127574,
b_401735,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127575,
b_401733,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127576,
b_401735,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127577,
b_400834,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127578,
b_401733,0,20,0,1,20 SOUTH HARRISON - EAST LANSING - MSU,43690,16_merged_3142144,3127579,
a_400283,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105310,
a_400284,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105311,
a_400283,0,17_merged_3142122,0,0,,43553,9_merged_3142138,3105312,
a_400284,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105313,
a_400283,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105314,
a_400284,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105315,
a_400283,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105316,
a_400284,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105317,
a_400283,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105318,
a_400284,0,17_merged_3142122,0,1,,43554,9_merged_3142138,3105319,
a_399990,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100399,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104049,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104048,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104047,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104046,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104045,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104044,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104043,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104042,
a_400231,0,13,0,1,13 GROESBECK -- CAPITOL LOOP - DOWNTOWN,43541,1_merged_3142134,3104041,
a_400231,0,13,0,1,13 GROESBECK - DOWNTOWN,43542,1_merged_3142134,3104040,
a_400263,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104876,
a_400263,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104877,
a_399989,0,03,0,1,3 WILLOW - DOWNTOWN,43499,18_merged_3142132,3100395,
a_400263,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104875,
a_400264,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104872,
a_400264,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104873,
a_400264,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104870,
a_400264,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,9_merged_3142138,3104871,
a_400225,0,15,0,0,15 E KALAMAZOO - LAKE LANSING MEIJER,43548,10_merged_3142129,3104599,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104598,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104591,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104590,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104593,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104592,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104595,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104594,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104597,
a_400222,0,15,0,1,15 E KALAMAZOO - DOWNTOWN LANSING,43549,16_merged_3142133,3104596,
a_400350,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106603,
a_400351,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106602,
a_400350,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106601,
a_400351,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106600,
a_400350,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106607,
a_400351,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106606,
b_401334,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122818,
b_401335,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122819,
a_400147,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,5_merged_3142136,3102582,
b_401335,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122810,
b_401333,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122811,
b_401334,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122812,
a_400350,0,24,0,0,24 EAST LANSING - LAKE LANSING ROAD,43562,9_merged_3142138,3106604,
b_401333,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122814,
b_401334,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122815,
b_401335,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122816,
b_401333,0,32_merged_3142127,0,0,32 SNYDER HALL - CLINICAL CENTER - COMMUTER LOT 89,43710,9_merged_3142149,3122817,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103068,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103069,
a_399978,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103060,
a_399978,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103061,
a_399978,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103062,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103063,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103064,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103065,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103066,
a_400181,0,10,0,0,10 NORTH LANSING - TURNER,43529,5_merged_3142136,3103067,
b_400875,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43639,18_merged_3142143,3112860,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128917,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128916,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128915,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128914,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128913,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128912,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128911,
b_401762,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128910,
b_401767,0,33_merged_3142126,0,0,33 CATA BUS STATION,43713,5_merged_3142147,3128919,
b_401766,0,33_merged_3142126,0,1,33 SOUTH NEIGHBORHOOD,43716,9_merged_3142149,3128918,
a_400394,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,10_merged_3142129,3107769,
a_400394,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,10_merged_3142129,3107768,
a_400394,0,32_merged_3142124,0,1,32 CATA BUS STATION,43574,10_merged_3142129,3107767,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107766,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107765,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107764,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107763,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107762,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107761,
a_400394,0,32_merged_3142124,0,0,32 CLINICAL CENTER/COMMUTER LOT 89,43573,10_merged_3142129,3107760,
a_400160,0,09,0,1,9 S MARTIN L KING - DOWNTOWN,43527,4_merged_3142137,3102739,
a_400161,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102738,
a_400160,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102737,
a_400161,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102736,
a_400160,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102735,
a_400110,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102734,
a_400161,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102733,
a_400160,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102732,
a_400161,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102731,
a_400160,0,09,0,0,9 S MARTIN L KING - S PENN MEIJER,43525,4_merged_3142137,3102730,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101428,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101429,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101422,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43510,1_merged_3142134,3101423,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101420,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101421,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101426,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101427,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101424,
a_400053,0,06,0,0,6 JOLLY/CEDAR CONNECTOR,43507,1_merged_3142134,3101425,
a_400175,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102889,
a_400175,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102888,
a_400170,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,20_merged_3142130,3102881,
a_400172,0,09,0,1,9 HILL VOC CTR - S MARTIN L KING - DOWNTOWN,43526,20_merged_3142130,3102880,
a_400174,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102883,
a_400174,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102882,
a_400174,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102885,
a_400174,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102884,
a_400175,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102887,
a_400175,0,10,0,0,10 NORTH LANSING - TURNER,43529,16_merged_3142133,3102886,
b_400723,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110503,
b_400724,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110502,
b_400728,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110501,
b_400727,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110500,
b_400725,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110507,
b_400733,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110506,
b_400731,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110505,
b_400730,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110504,
b_400728,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110509,
b_400727,0,01,0,1,1 DOWNTOWN LANSING,43620,1_merged_3142145,3110508,
b_400882,0,05,0,1,5 MEIJER S PENN,43637,20_merged_3142141,3112985,
a_400048,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101288,
a_400046,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101289,
a_400046,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101286,
a_400043,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101287,
a_400043,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101284,
a_400048,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101285,
a_400044,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101282,
a_400046,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101283,
a_400046,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101280,
a_400043,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,20_merged_3142130,3101281,
a_400014,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100779,
a_400012,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100778,
a_400014,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100771,
a_400013,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100770,
a_400012,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100773,
a_400011,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100772,
a_400014,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100775,
a_400013,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100774,
a_400011,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100777,
a_400014,0,05,0,1,5 SOUTH CEDAR - DOWNTOWN,43506,9_merged_3142138,3100776,
a_400269,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105057,
a_400269,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105056,
a_400269,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105055,
a_400269,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105054,
a_400271,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105053,
a_400271,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105052,
a_400271,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105051,
a_400271,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,1_merged_3142134,3105050,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105059,
a_400272,0,16,0,0,16 W LAKE LANSING RD - EASTWOOD TOWNE CENTER,43550,3_merged_3142135,3105058,
a_400264,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,9_merged_3142138,3104902,
a_399994,0,03,0,1,3 WILLOW - CAPITOL LOOP - DOWNTOWN,43497,20_merged_3142130,3100482,
a_399993,0,03,0,1,3 WILLOW - DOWNTOWN,43499,20_merged_3142130,3100481,
a_400264,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,9_merged_3142138,3104901,
a_399996,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,16_merged_3142133,3100487,
a_399996,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,16_merged_3142133,3100486,
a_399996,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,16_merged_3142133,3100485,
a_399996,0,05,0,0,5 SOUTH CEDAR - EDGEWOOD,43503,16_merged_3142133,3100484,
a_400263,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,9_merged_3142138,3104908,
a_400263,0,16,0,1,16 W LAKE LANSING RD - DOWNTOWN,43552,9_merged_3142138,3104909,
a_399965,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099998,
a_399965,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099999,
a_399964,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099990,
a_399964,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099991,
a_399965,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099992,
a_399964,0,03,0,0,3 WILLOW - WAVERLY,43494,16_merged_3142133,3099993,
a_399965,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099994,
a_399964,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099995,
a_399965,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099996,
a_399964,0,03,0,0,3 WILLOW - LANSING MALL,43495,16_merged_3142133,3099997,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114998,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3114999,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114990,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114991,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114992,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114993,
b_400883,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114994,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114995,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114996,
b_401032,0,10,0,0,10 NORTH LANSING - TURNER,43661,20_merged_3142141,3114997,
b_400829,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115023,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115022,
b_400829,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115021,
b_401032,0,10,0,1,10 NORTH LANSING  - DOWNTOWN,43663,20_merged_3142141,3115020,
b_401033,0,11,0,0,11 WAVERLY - COLONIAL VILLAGE,43665,16_merged_3142144,3115027,
